Dataset,Feature,Name
Metabolome,570.3403_5.88,Unidentified metabolite
Metabolome,570.3548_10.84,LysoPC(22:5)
Metabolome,570.3553_5.8,LysoPC(22:5)
Metabolome,571.2894_6.58,Unidentified metabolite
Metabolome,572.371_5.78,LysoPC(22:4)
Metabolome,572.37_11.18,LysoPC(22:4)
Metabolome,573.2379_6.47,Unidentified metabolite
Metabolome,573.4528_2.1,"DG(15:0/18:4(6Z,9Z,12Z,15Z)/0:0)|DG(18:4(6Z,9Z,12Z,15Z)/15:0/0:0)|DG(15:0/0:0/18:4n3)"
Metabolome,575.1058_10.57,Unidentified metabolite
Metabolome,575.2537_6.83,Unidentified metabolite
Metabolome,575.4669_1.99,"DG(15:0/18:4(6Z,9Z,12Z,15Z)/0:0)|DG(18:4(6Z,9Z,12Z,15Z)/15:0/0:0)|DG(15:0/0:0/18:4n3)"
Metabolome,575.5032_5.22,Unidentified metabolite
Metabolome,575.5033_4.49,Unidentified metabolite
Metabolome,577.4827_1.95,"DG(15:0/18:3(6Z,9Z,12Z)/0:0)|DG(15:0/18:3(9Z,12Z,15Z)/0:0)|DG(18:3(6Z,9Z,12Z)/15:0/0:0)|DG(18:3(9Z,12Z,15Z)/15:0/0:0)|DG(15:0/0:0/18:3n6)|DG(15:0/0:0/18:3n3)|DG(14:1n5/0:0/18:2n6)|DG(14:1n5/0:0/20:2n6)"
Metabolome,577.4843_4.01,Unidentified metabolite
Metabolome,577.4844_3.84,Unidentified metabolite
Metabolome,577.5189_1.14,Unidentified metabolite
Metabolome,577.5192_5.22,Unidentified metabolite
Metabolome,578.1544_7.89,Unidentified metabolite
Metabolome,579.1504_7.89,Unidentified metabolite
Metabolome,579.4987_1.09,"DG(15:0/18:2(9Z,12Z)/0:0)|DG(18:2(9Z,12Z)/15:0/0:0)|DG(14:0/0:0/18:2n6)|DG(14:0/0:0/20:2n6)"
Metabolome,581.2381_9.7,Unidentified metabolite
Metabolome,581.2411_5.52,Biliverdin
Metabolome,581.2414_11.63,Unidentified metabolite
Metabolome,583.255_5.61,Biliverdin(1)
Metabolome,586.0597_9.63,Unidentified metabolite
Metabolome,591.3908_3.57,Unidentified metabolite
Metabolome,595.3489_6.62,Unidentified metabolite
Metabolome,595.4949_1.1,Lipids
Metabolome,597.3051_6.53,LysoPI(18:1)
Metabolome,597.5093_2.21,Unidentified metabolite
Metabolome,599.3207_6.48,LysoPI(18:0)
Metabolome,600.2502_8.44,Unidentified metabolite
Metabolome,602.3466_5.78,LysoPC(20:4)
Metabolome,602.346_10.63,578 adduct?
Metabolome,603.5349_5.21,Unidentified metabolite
Metabolome,603.5351_4.47,Unidentified metabolite
Metabolome,607.2656_7.13,Reserpine|Reserpine
Metabolome,608.4648_5.72,Unidentified metabolite
Metabolome,609.2578_0.94,Unidentified metabolite
Metabolome,609.2797_7.12,Reserpine
Metabolome,611.3811_5.92,Unidentified metabolite
Metabolome,612.2607_10.84,Unidentified metabolite
Metabolome,618.3847_7.99,Unidentified metabolite
Metabolome,619.2902_6.42,LysoPI(20:4)
Metabolome,624.3404_8.16,Glycochenodeoxycholic acid glucuronide
Metabolome,625.3593_10.01,Unidentified metabolite
Metabolome,628.3612_10.84,Unidentified metabolite
Metabolome,628.3615_10.95,Unidentified metabolite
Metabolome,631.4645_5.32,Unidentified metabolite
Metabolome,632.2059_10.38,Unidentified metabolite
Metabolome,633.0363_9.5,Sodium uranate
Metabolome,633.2544_9.01,Unidentified metabolite
Metabolome,636.0847_0.63,Unidentified metabolite
Metabolome,636.3875_11.73,Unidentified metabolite
Metabolome,638.4027_7.43,Unidentified metabolite
Metabolome,647.5123_5.62,Lipids SM(d18:1/12:0)
Metabolome,668.135_4.75,Unidentified metabolite
Metabolome,675.1377_7.84,Unidentified metabolite
Metabolome,675.5428_5.59,Lipids SM(d18:1/14:0)
Metabolome,676.4169_11.68,Unidentified metabolite
Metabolome,677.5574_5.5,Unidentified metabolite
Metabolome,678.5051_10.78,Unidentified metabolite
Metabolome,678.5059_5,Lipids PC(28:0)
Metabolome,678.5061_4.87,Lipids PC(28:0)
Metabolome,680.4486_7.11,Unidentified metabolite
Metabolome,680.4492_12.37,Unidentified metabolite
Metabolome,680.4492_12.61,Unidentified metabolite
Metabolome,680.449_5.14,Unidentified metabolite
Metabolome,680.6928_9.29,Unidentified metabolite
Metabolome,687.5438_12.61,Unidentified metabolite
Metabolome,687.5473_5.54,Unidentified metabolite
Metabolome,689.5212_5.69,Unidentified metabolite
Metabolome,689.5586_5.58,Unidentified metabolite
Metabolome,692.4484_6.92,Unidentified metabolite
Metabolome,692.4487_12.15,Unidentified metabolite
Metabolome,692.4507_12.77,Unidentified metabolite
Metabolome,692.5582_4.97,Unidentified metabolite
Metabolome,692.5583_4.82,Unidentified metabolite
Metabolome,694.4641_12.36,Unidentified metabolite
Metabolome,694.4642_12.76,Unidentified metabolite
Metabolome,694.4644_6.9,Unidentified metabolite
Metabolome,698.5158_4.44,Lipids PE(P-34:2)
Metabolome,698.515_3.99,Lipids PE(P-34:2)
Metabolome,700.5273_4.41,Lipids PE(P-34:2)
Metabolome,700.5713_1.14,Unidentified metabolite
Metabolome,701.5579_11.51,Unidentified metabolite
Metabolome,702.5436_4.49,Unidentified metabolite
Metabolome,703.5743_5.56,Lipids SM(d18:1/16:0)
Metabolome,704.4471_11.75,Unidentified metabolite
Metabolome,704.4489_5.2,Unidentified metabolite
Metabolome,704.4508_12.61,Lipids PS(30:1)
Metabolome,704.5222_4.96,Unidentified metabolite
Metabolome,704.5226_4.8,Unidentified metabolite
Metabolome,705.587_5.46,Unidentified metabolite
Metabolome,706.4642_11.55,Lipids PS(30:1)
Metabolome,706.4643_12.62,Lipids PS(30:1)
Metabolome,706.4646_6.76,Lipids PS(30:1)
Metabolome,706.5377_4.97,Lipids PC(30:0)
Metabolome,706.538_4.83,Lipids PC(30:0)
Metabolome,708.4802_5.1,Unidentified metabolite
Metabolome,708.4825_12.9,Unidentified metabolite
Metabolome,71.0138_7.83,Hexose
Metabolome,71.0501_3.79,Unidentified metabolite
Metabolome,71.0503_3.69,Unidentified metabolite
Metabolome,714.5101_4.53,Lipids PE(34:2)
Metabolome,714.5104_3.86,Lipids PE(34:2)
Metabolome,715.5785_5.53,Unidentified metabolite
Metabolome,716.5218_3.68,Lipids PE(34:2)
Metabolome,716.5224_4.5,Lipids PE(34:2)
Metabolome,716.5266_4.53,Lipids PE(34:1)
Metabolome,716.5267_3.89,Lipids PE(34:1)
Metabolome,717.5898_5.55,Unidentified metabolite
Metabolome,718.2785_9.02,Unidentified metabolite
Metabolome,718.279_8.64,Unidentified metabolite
Metabolome,718.5377_4.94,Unidentified metabolite
Metabolome,718.5383_3.78,Unidentified metabolite
Metabolome,718.5386_4.53,Unidentified metabolite
Metabolome,718.5748_4.9,Lipids PC(P-32:0)
Metabolome,72.0444_8.18,Unidentified metabolite
Metabolome,72.0444_8.81,Unidentified metabolite
Metabolome,72.0808_0.55,Unidentified metabolite
Metabolome,72.0808_7.48,Hexosamine
Metabolome,72.9931_8.4,Unidentified metabolite
Metabolome,72.993_12.16,Unidentified metabolite
Metabolome,720.0148_9.54,Unidentified metabolite
Metabolome,720.4805_5.05,Unidentified metabolite
Metabolome,720.5538_4.43,Lipids PC(31:0)
Metabolome,720.5542_4.96,Lipids PC(31:0)
Metabolome,720.5545_4.82,Lipids PC(31:0)
Metabolome,722.5152_4.35,Lipids PE(P-36:4)
Metabolome,722.5155_1.39,Lipids PE(P-36:4)
Metabolome,724.5273_4.34,Lipids PE(P-36:4)
Metabolome,724.527_2.55,Lipids PE(P-36:4)
Metabolome,724.5287_4.38,Lipids PE(P-36:3)
Metabolome,724.531_3.92,Lipids PE(P-36:3)
Metabolome,726.5412_3.71,Unidentified metabolite
Metabolome,726.5469_3.37,Unidentified metabolite
Metabolome,727.5627_5.38,Unidentified metabolite
Metabolome,728.5209_4.82,Unidentified metabolite
Metabolome,728.5588_3.72,Lipids PE(P-36:2)
Metabolome,728.5589_4.39,Lipids PE(P-36:2)
Metabolome,73.0648_12.58,Unidentified metabolite
Metabolome,730.4644_6.75,Unidentified metabolite
Metabolome,730.5379_4.77,PC(32:2)
Metabolome,730.5379_4.93,PC(32:2)
Metabolome,731.6049_7.04,SM(36:1)
Metabolome,731.6062_5.53,SM(36:1)
Metabolome,732.4788_5.17,Unidentified metabolite
Metabolome,732.4802_13,Unidentified metabolite
Metabolome,732.4807_13.44,Unidentified metabolite
Metabolome,732.5534_5.63,Lipids PC(32:1)
Metabolome,732.5539_4.37,Lipids PC(32:1)
Metabolome,733.6191_5.43,SM(26:0)
Metabolome,734.4961_6.75,Unidentified metabolite
Metabolome,734.5694_4.95,Lipids PC(32:2)
Metabolome,734.5696_4.41,Lipids PC(32:2)
Metabolome,734.5696_4.8,Lipids PC(32:2)
Metabolome,736.5315_4.25,Unidentified metabolite
Metabolome,738.5099_4.42,Lipids PE(36:4)
Metabolome,738.5102_2.76,Lipids PE(36:4)
Metabolome,74.0247_7.47,Glycine
Metabolome,74.0247_8.98,Glycine
Metabolome,74.0247_9.37,Glycine
Metabolome,740.5222_4.41,Lipids PC(33:4)(2)
Metabolome,740.5258_3.69,Lipids PE(36:3)
Metabolome,740.5263_4.47,Lipids PE(36:3)
Metabolome,742.5352_12.33,Unidentified metabolite
Metabolome,742.5352_12.96,Unidentified metabolite
Metabolome,742.5376_3.61,Lipids
Metabolome,742.5392_4.48,Lipids
Metabolome,742.5413_4.91,Lipids PE(36:2)
Metabolome,742.5416_4.5,Lipids PE(36:2)
Metabolome,742.5748_4.85,Lipids PC(P-34:2)
Metabolome,742.575_4.68,Lipids PC(P-34:2)
Metabolome,744.5544_4.45,Lipids PC(33:2)
Metabolome,744.5548_4.92,Lipids PC(33:2)
Metabolome,744.5549_4.76,Lipids PC(33:2)
Metabolome,744.5561_3.99,Unidentified metabolite
Metabolome,744.5573_4.78,Unidentified metabolite
Metabolome,744.5573_4.91,Unidentified metabolite
Metabolome,744.557_4.49,Unidentified metabolite
Metabolome,744.5906_4.91,Lipids PC(P-34:1)
Metabolome,744.5908_4.74,Lipids PC(P-34:1)
Metabolome,746.5127_11.79,Unidentified metabolite
Metabolome,746.5151_4.34,Lipids PE(P-38:6)
Metabolome,746.5153_1.36,Lipids PE(O-38:7)
Metabolome,746.5686_4.34,Lipids PC(33:1)
Metabolome,746.5701_4.76,Lipids PC(33:1)
Metabolome,746.5702_4.92,Lipids PC(33:1)
Metabolome,746.6065_4.34,Unidentified metabolite
Metabolome,746.6065_4.91,Unidentified metabolite
Metabolome,746.6067_4.75,Unidentified metabolite
Metabolome,748.5268_2.36,Unidentified metabolite
Metabolome,748.5272_4.27,Lipids PC(O-38:7)
Metabolome,748.5823_4.39,Unidentified metabolite
Metabolome,748.5823_4.78,Unidentified metabolite
Metabolome,748.5828_4.94,Unidentified metabolite
Metabolome,750.5428_2.76,Lipids PE(P-38:5)(2)
Metabolome,752.5584_2.51,Unidentified metabolite
Metabolome,752.5587_4.21,Lipids PE(P-38:4)
Metabolome,754.5374_4.86,Lipids PC(34:4)
Metabolome,754.538_4.69,Lipids PC(34:4)
Metabolome,755.6056_5.5,Unidentified metabolite
Metabolome,756.5537_4.91,Lipids PC(34:3)
Metabolome,756.554_4.75,Lipids PC(34:3)
Metabolome,759.6369_5.51,SM(38:1)
Metabolome,76.0757_16.88,Unidentified metabolite
Metabolome,760.5839_4.91,PC(34:1)
Metabolome,760.5842_4.29,PC(34:1)
Metabolome,760.584_4.75,PC(34:1)
Metabolome,762.5111_4.4,Unidentified metabolite
Metabolome,762.5117_2.15,Unidentified metabolite
Metabolome,764.522_4.38,Lipids PE(38:6)
Metabolome,764.5266_2.62,Unidentified metabolite
Metabolome,764.5271_4.39,Unidentified metabolite
Metabolome,764.5554_12.31,Lipids
Metabolome,764.5563_12.41,Lipids
Metabolome,764.5595_4.66,Lipids PC(P-36:5)(2)
Metabolome,764.5596_4.8,Lipids PC(P-36:5)(2)
Metabolome,764.5597_4.57,Lipids PC(P-36:5)(2)
Metabolome,766.5375_4.39,Unidentified metabolite
Metabolome,766.5426_4.38,Unidentified metabolite
Metabolome,766.5744_4.61,Lipids PC(P-36:4)
Metabolome,766.5746_4.79,Lipids PC(P-36:4)
Metabolome,768.5537_4.21,Lipids PC(35:4)(2)
Metabolome,768.5547_4.84,Lipids PC(35:4)(1)
Metabolome,768.5902_4.84,PC(36:3)
Metabolome,768.5904_4.67,PC(36:3)
Metabolome,770.5695_4.89,Unidentified metabolite
Metabolome,770.5697_4.71,Unidentified metabolite
Metabolome,770.5743_4.77,Lipids PC(35:2)
Metabolome,770.574_4.88,Lipids PC(35:2)
Metabolome,771.6363_12.27,Unidentified metabolite
Metabolome,772.5307_4.15,Unidentified metabolite
Metabolome,772.5847_4.28,Lipids PC(35:2)
Metabolome,772.5848_4.89,Lipids PC(35:2)
Metabolome,772.6204_4.7,Unidentified metabolite
Metabolome,772.6204_4.88,Unidentified metabolite
Metabolome,773.6523_5.84,Unidentified metabolite
Metabolome,773.653_5.5,Unidentified metabolite
Metabolome,774.5423_2.67,Unidentified metabolite
Metabolome,774.548_4.29,Unidentified metabolite
Metabolome,774.6009_4.28,PC(35:1)
Metabolome,774.6009_4.89,PC(35:1)
Metabolome,774.601_4.73,PC(35:1)
Metabolome,775.6798_7.87,Thyroxine
Metabolome,776.5586_2.19,Lipids PE(P-40:6)(1)
Metabolome,776.5593_4.23,Unidentified metabolite
Metabolome,776.5617_4.14,Unidentified metabolite
Metabolome,776.5627_4.27,Unidentified metabolite
Metabolome,777.6929_7.87,Thyroxine
Metabolome,778.5377_5.01,Lipids PC(36:6)
Metabolome,778.5388_4.67,Lipids PC(36:6)
Metabolome,778.5388_4.84,Lipids PC(36:6)
Metabolome,778.539_4.41,Lipids PC(36:6)
Metabolome,778.5737_4.31,Unidentified metabolite
Metabolome,78.9189_5.82,Unidentified metabolite
Metabolome,780.5512_5.74,Unidentified metabolite
Metabolome,780.5901_4.34,Lipids PE(P-40:4)
Metabolome,781.6203_5.5,Unidentified metabolite
Metabolome,782.5679_7.95,Unidentified metabolite
Metabolome,782.5687_7.69,Unidentified metabolite
Metabolome,782.5689_6.88,Unidentified metabolite
Metabolome,782.5689_7.02,Unidentified metabolite
Metabolome,782.569_7.42,Unidentified metabolite
Metabolome,783.6358_11.56,Unidentified metabolite
Metabolome,784.5839_6.14,Unidentified metabolite
Metabolome,784.5839_6.68,Unidentified metabolite
Metabolome,784.6655_1.14,Unidentified metabolite
Metabolome,785.6517_12.27,Unidentified metabolite
Metabolome,786.5041_3.94,Unidentified metabolite
Metabolome,786.5042_4.23,Unidentified metabolite
Metabolome,786.5044_3.46,Unidentified metabolite
Metabolome,786.6001_8.25,Unidentified metabolite
Metabolome,786.6003_7.96,Unidentified metabolite
Metabolome,786.6004_8.38,Unidentified metabolite
Metabolome,786.6_7.89,Unidentified metabolite
Metabolome,787.6681_5.49,SM(40:1)
Metabolome,787.6681_7.01,SM(40:1)
Metabolome,788.5481_4.53,Unidentified metabolite
Metabolome,788.5481_4.95,Unidentified metabolite
Metabolome,788.5485_4.04,Unidentified metabolite
Metabolome,788.548_4.79,Unidentified metabolite
Metabolome,788.548_5.53,Unidentified metabolite
Metabolome,788.6129_4.7,PC(36:1)
Metabolome,788.6131_4.87,PC(36:1)
Metabolome,79.0542_3.01,Unidentified metabolite
Metabolome,79.9573_1.96,Unidentified metabolite
Metabolome,79.9573_2.3,Unidentified metabolite
Metabolome,79.9574_1.02,Unidentified metabolite
Metabolome,79.9574_6.16,Unidentified metabolite
Metabolome,79.9574_8.79,Taurine
Metabolome,790.537_3.58,Unidentified metabolite
Metabolome,790.543_4.37,Unidentified metabolite
Metabolome,790.5584_5.06,Unidentified metabolite
Metabolome,790.5585_4.37,Unidentified metabolite
Metabolome,790.5591_4.93,Unidentified metabolite
Metabolome,790.5591_5.6,Unidentified metabolite
Metabolome,790.5592_4.63,Unidentified metabolite
Metabolome,790.5623_4.02,Lipids PS(36:0)
Metabolome,790.562_4.54,Lipids PS(36:0)
Metabolome,790.5632_4.81,Lipids PS(36:0)
Metabolome,790.5633_4.94,Lipids PS(36:0)
Metabolome,790.5732_4.76,Lipids PC(P-38:6)
Metabolome,790.5747_4.56,Lipids PC(P-38:6)
Metabolome,792.5542_4.25,Lipids PC(37:6)
Metabolome,792.5551_2.33,Unidentified metabolite
Metabolome,792.591_4.83,Unidentified metabolite
Metabolome,794.5672_4.14,Unidentified metabolite
Metabolome,794.5678_4.4,Unidentified metabolite
Metabolome,794.5741_4.33,Lipids
Metabolome,794.6059_4.63,Unidentified metabolite
Metabolome,794.6059_4.8,Unidentified metabolite
Metabolome,796.5856_4.11,Lipids PC(35:4)
Metabolome,796.5862_4.66,Lipids PC(35:4)
Metabolome,796.5862_4.82,Lipids PC(35:4)
Metabolome,796.6216_4.66,PC(38:3)
Metabolome,796.6216_4.82,PC(38:3)
Metabolome,798.5999_4.69,Unidentified metabolite
Metabolome,798.5999_4.86,Unidentified metabolite
Metabolome,799.5446_4.77,Unidentified metabolite
Metabolome,80.9651_1.26,Unidentified metabolite
Metabolome,80.9651_7.56,Unidentified metabolite
Metabolome,80.9652_8.81,Unidentified metabolite
Metabolome,800.6159_4.69,Unidentified metabolite
Metabolome,800.6159_4.87,Unidentified metabolite
Metabolome,801.682_13.34,Unidentified metabolite
Metabolome,801.6844_5.47,SM(41:1)
Metabolome,802.5359_4.84,Unidentified metabolite
Metabolome,802.6384_9.33,Unidentified metabolite
Metabolome,804.5524_4.83,Unidentified metabolite
Metabolome,804.5525_4.66,Unidentified metabolite
Metabolome,804.5796_4.92,Unidentified metabolite
Metabolome,807.5059_5.27,Unidentified metabolite
Metabolome,807.5061_5.43,Unidentified metabolite
Metabolome,808.5823_6.17,Unidentified metabolite
Metabolome,808.5827_6.32,Unidentified metabolite
Metabolome,809.5219_5.46,Unidentified metabolite
Metabolome,810.6005_7.05,Unidentified metabolite
Metabolome,810.6008_6.32,Lipids PC(38:4)(2)
Metabolome,810.6009_5.96,Lipids PC(38:4)(2)
Metabolome,810.601_6.05,Lipids PC(38:4)(2)
Metabolome,810.6816_1.13,Unidentified metabolite
Metabolome,812.5434_5.38,Unidentified metabolite
Metabolome,812.6155_4.85,PC(38:3)
Metabolome,812.6159_4.68,PC(38:3)
Metabolome,812.6969_1.87,Unidentified metabolite
Metabolome,814.5365_4.44,Unidentified metabolite
Metabolome,814.5593_4.43,Unidentified metabolite
Metabolome,814.5593_4.63,Unidentified metabolite
Metabolome,814.5593_4.8,Unidentified metabolite
Metabolome,814.5633_4.91,Unidentified metabolite
Metabolome,815.6986_8.36,Unidentified metabolite
Metabolome,815.6987_5.46,SM(42:1)
Metabolome,816.5739_4.6,Unidentified metabolite
Metabolome,816.5747_4.94,Unidentified metabolite
Metabolome,816.5896_4.57,Lipids PC(P-40:7)
Metabolome,817.6473_5.5,Unidentified metabolite
Metabolome,818.5943_3.97,PS(18:0/20:0)
Metabolome,818.5944_4.48,PS(18:0/20:0)
Metabolome,818.5944_4.9,PS(18:0/20:0)
Metabolome,818.6063_4.79,Lipids PC(P-40:6)
Metabolome,818.6065_4.6,Lipids PC(P-40:6)
Metabolome,82.0651_16.2,Unidentified metabolite
Metabolome,82.0651_8.7,Unidentified metabolite
Metabolome,820.5855_13.38,Unidentified metabolite
Metabolome,820.5855_4.81,Unidentified metabolite
Metabolome,820.5857_4.63,Unidentified metabolite
Metabolome,820.6219_4.63,Unidentified metabolite
Metabolome,820.6223_4.8,Unidentified metabolite
Metabolome,822.6376_4.8,PC(40:4)
Metabolome,822.6377_4.63,PC(40:4)
Metabolome,824.2494_8.33,Unidentified metabolite
Metabolome,824.6169_4.81,Unidentified metabolite
Metabolome,824.6173_4.6,Unidentified metabolite
Metabolome,824.6519_4.79,PC(40:3)
Metabolome,824.652_4.62,PC(40:3)
Metabolome,828.5525_4.82,PC(40:8)
Metabolome,829.6794_5.12,Unidentified metabolite
Metabolome,829.6797_5.62,Unidentified metabolite
Metabolome,829.7143_5.45,Unidentified metabolite
Metabolome,83.0139_1.91,Unidentified metabolite
Metabolome,83.0139_8.02,Unidentified metabolite
Metabolome,830.5677_4.8,Unidentified metabolite
Metabolome,830.5678_4.61,Unidentified metabolite
Metabolome,830.5949_4.89,Unidentified metabolite
Metabolome,831.2395_8.35,Unidentified metabolite
Metabolome,831.6632_5.5,Unidentified metabolite
Metabolome,832.5855_4.63,Unidentified metabolite
Metabolome,832.5855_4.79,Unidentified metabolite
Metabolome,832.6088_4.89,Unidentified metabolite
Metabolome,833.5213_5.24,Lipids PI(34:2)
Metabolome,835.533_5.24,Unidentified metabolite
Metabolome,835.5371_5.24,Lipids PI(34:1)
Metabolome,835.6632_11.06,Unidentified metabolite
Metabolome,836.6147_4.63,Unidentified metabolite
Metabolome,836.6147_4.81,Unidentified metabolite
Metabolome,838.5575_5.01,Unidentified metabolite
Metabolome,838.5577_5.45,Unidentified metabolite
Metabolome,838.5588_4.62,Unidentified metabolite
Metabolome,838.6307_4.81,PC(38:4)
Metabolome,838.6309_4.64,PC(38:4)
Metabolome,840.5724_5.06,Unidentified metabolite
Metabolome,840.5802_4.71,Unidentified metabolite
Metabolome,841.7144_5.44,Unidentified metabolite
Metabolome,842.5895_4.62,Unidentified metabolite
Metabolome,842.5956_4.75,Unidentified metabolite
Metabolome,842.6598_4.84,Unidentified metabolite
Metabolome,842.6603_4.67,Unidentified metabolite
Metabolome,843.5206_9.55,Unidentified metabolite
Metabolome,846.6233_4.88,Unidentified metabolite
Metabolome,85.0283_6.37,Unidentified metabolite
Metabolome,85.0284_0.93,Unidentified metabolite
Metabolome,85.0284_6.69,Unidentified metabolite
Metabolome,85.0284_7.78,Unidentified metabolite
Metabolome,85.0284_8.18,Unidentified metabolite
Metabolome,85.0285_0.99,Unidentified metabolite
Metabolome,85.0295_10.39,Citric acid
Metabolome,85.0295_11.28,Citric acid
Metabolome,850.6668_4.78,Lipids PC(P-42:5)
Metabolome,850.6669_4.59,Lipids PC(P-42:5)
Metabolome,852.5577_5.08,Lipids PC(42:11)
Metabolome,852.6814_4.77,Unidentified metabolite
Metabolome,852.6817_4.6,Unidentified metabolite
Metabolome,852.6819_4.37,Unidentified metabolite
Metabolome,854.5678_4.23,Lipids PC(42:10)
Metabolome,854.5734_5.24,Lipids PC(42:10)
Metabolome,856.5823_4.36,PC(44:9)
Metabolome,856.5825_4.58,PC(44:9)
Metabolome,857.5226_5.17,Unidentified metabolite
