Analyte ID,m/z,Mode,Analyte Name,Formula,KEGG ID,HMDB ID,MSI Confidence Level
335.2227_9.26,335.2227,nRPLC,0,C20H32O4,0,0,NA
171.139_9.28,171.139,nRPLC,0,0,0,0,0
489.2697_9.32,489.2697,nRPLC,0,0,0,0,0
285.2068_9.36,285.2068,nRPLC,"C16:0,DC FA (Hexadecanedicarboxylic acid)",C16H30O4,C19615,HMDB00672,2
251.1652_9.37,251.1652,nRPLC,0,0,0,0,0
243.1964_9.38,243.1964,nRPLC,"C14:0,OH FA (Hydroxy-myristic acid)",C14H28O3,NA,HMDB02261,2
327.2176_9.38,327.2176,nRPLC,"Corchorifatty acid F|Auxin a|(9R,10S,12Z)-9,10-Dihydroxy-8-oxo-12-octadecenoic acid",C18H32O5,||,HMDB35919|HMDB38483|HMDB40611,NA
144.0454_9.41,144.0454,nRPLC,0,0,0,0,0
329.2332_9.41,329.2332,nRPLC,"C18:1,3OH FA (Trihydroxy-octadecenoic acid)",C18H34O5,C14835,HMDB04710,2
195.139_9.43,195.139,nRPLC,C12:2 FA (Dodecadienoic acid),C12H20O2,NA,NA,2
413.2001_9.43,413.2001,nRPLC,Pregnenetriol sulfate(1),C21H34O6S,NA,NA,3
307.1914_9.5,307.1914,nRPLC,Methylgingerol|Diplodiatoxin|Corchorifatty acid A|Corchorifatty acid D|Dihydrocapsiate|5-O-Methylembelin|[7]-Gingerol|Corchorifatty acid A|Corchorifatty acid D,C18H28O4,|||||C10373|||,HMDB29852|HMDB31471|HMDB32664|HMDB33243|HMDB34781|HMDB40867|||,NA
243.1964_9.59,243.1964,nRPLC,"C14:0,OH FA (Hydroxy-myristic acid)",C14H28O3,NA,HMDB02261,2
271.1914_9.62,271.1914,nRPLC,"7(14)-Bisabolene-2,3,10,11-tetrol",C15H28O4,NA,HMDB35918,NA
448.3065_9.77,448.3065,nRPLC,Chenodeoxycholic acid glycine conjugate|Glycoursodeoxycholic acid,C26H43NO5,C05466|,HMDB00637|HMDB00708,3
241.1808_9.77,241.1808,nRPLC,"C14:1,OH FA (Hydroxy-tetradecenoic acid)",C14H26O3,NA,NA,2
211.1703_9.82,211.1703,nRPLC,C13:1 FA (Tridecenoic acid),C13H24O2,NA,NA,2
199.1703_9.83,199.1703,nRPLC,C12:0 FA (Dodecanoic acid),C12H24O2,C02679,HMDB00638,2
493.2803_9.92,493.2803,nRPLC,0,0,0,0,0
431.3161_9.99,431.3161,nRPLC,Dihydroxy-cholestenoic acid(1),C27H44O4,NA,NA,3
265.1808_10.02,265.1808,nRPLC,"4-Hydroxy-3-methoxy-2,10-bisaboladien-9-one|Tetranor 12-HETE|OPC-6:0|5-Hydroxy-4-methoxybisabola-2,10-dien-9-one",C16H26O3,|||,HMDB33917|HMDB60055||,NA
567.3172_10.02,567.3172,nRPLC,Deoxycholic acid glucuronide(1),C30H48O10,C03033,HMDB02596,3
243.1964_10.09,243.1964,nRPLC,"C14:0,OH FA (Hydroxy-myristic acid)",C14H28O3,NA,HMDB02261,NA
449.15_10.1,449.15,nRPLC,0,0,0,0,0
283.2282_10.14,283.2282,nRPLC,0,0,0,0,0
293.212_10.15,293.212,nRPLC,"C18:3,OH FA (Hydroxylinolenic acid)",C18H30O3,NA,HMDB11108,2
433.3318_10.17,433.3318,nRPLC,C27H46O4,C27H46O4,NA,NA,4
225.186_10.2,225.186,nRPLC,C14:1 FA (Myristoleic acid),C14H26O2,C08322,HMDB02000,2
369.1738_10.23,369.1738,nRPLC,Androsterone sulfate|Epiandrosterone sulfate|Androstenediol monosulfate,C19H30O5S,NA,HMDB02759|HMDB62657|,3
317.2121_10.24,317.2121,nRPLC,0,0,0,0,0
335.2227_10.26,335.2227,nRPLC,0,C20H32O4,0,0,NA
327.2538_10.27,327.2538,nRPLC,MG(16:1),C19H36O4,NA,HMDB11534,2
378.2414_10.29,378.2414,nRPLC,C18 Sphingosine 1-phosphate,C18H38NO5P,C06124,HMDB00277,2
498.2623_10.3,498.2623,nRPLC,LysoPE(20:5),C25H42NO7P,NA,HMDB11489,2
450.2618_10.35,450.2618,nRPLC,0,0,0,0,0
478.2937_10.36,478.2937,nRPLC,LysoPE(18:1),C23H46NO7P,NA,HMDB11129,2
269.2121_10.37,269.2121,nRPLC,"C16:1,OH FA (Hydroxy-palmitoleic acid)",C16H30O3,NA,NA,2
285.2433_10.44,285.2433,nRPLC,Avocadene|12-hydroxyheptadecanoic acid,C17H34O3,|,HMDB31042|HMDB61663,NA
397.2051_10.45,397.2051,nRPLC,Pregnanolone sulfate|Allopregnanolone sulfate(1),C21H34O5S,NA,NA,3
321.2433_10.47,321.2433,nRPLC,"C20:3,OH FA (Hydroxy-eicosatrienoic acid)",C20H34O3,NA,HMDB05045,2
205.1596_10.47,205.1596,nRPLC,0,0,0,0,0
369.3008_10.48,369.3008,nRPLC,0,0,0,0,0
380.2571_10.49,380.2571,nRPLC,Sphinganine 1-phosphate,C18H40NO5P,C01120,HMDB01383,2
349.238_10.51,349.238,nRPLC,"Tetrahydrocorticosterone|5a-Tetrahydrocorticosterone|Tetrahydrodeoxycortisol|MG(0:0/18:4(6Z,9Z,12Z,15Z)/0:0)|MG(18:4(6Z,9Z,12Z,15Z)/0:0/0:0)|(S)-[10]-Gingerol|Pregnanetriolone",NA,C05476||C14594|||C17496|C15368,HMDB00268|HMDB00449|HMDB05972|HMDB11541|HMDB11571|HMDB33616|HMDB41997,NA
371.1892_10.55,371.1892,nRPLC,C22H28O5,C22H28O5,NA,NA,4
249.1859_10.55,249.1859,nRPLC,C23H32O3,NA,NA,NA,NA
273.1859_10.6,273.1859,nRPLC,"Nandrolone|1-Phenyl-1,3-dodecanedione|(10Z,14E,16E)-10,14,16-Octadecatrien-12-ynoic acid|Rhodinyl phenylacetate|Citronellyl alpha-toluate|Apo-13-zeaxanthinone|(13S)-13-METHYLDODECAHYDRO-1H-CYCLOPENTA[A]PHENANTHRENE-3,17(2H,4H)-DIONE|Cinmethylin",C18H26O2,C07254|||||||C10903,HMDB02725|HMDB35579|HMDB35963|HMDB37191|HMDB37230|||,NA
476.2778_10.61,476.2778,nRPLC,LysoPE(18:2),C23H44NO7P,NA,HMDB11477,2
524.2778_10.63,524.2778,nRPLC,LysoPE(22:6),C27H44NO7P,NA,HMDB11496,2
528.309_10.63,528.309,nRPLC,LysoPE(22:4),C27H48NO7P,NA,HMDB11523,2
341.2122_10.63,341.2122,nRPLC,0,0,0,0,0
463.3063_10.64,463.3063,nRPLC,Ecdysone,C27H44O6,C00477,NA,3
552.3094_10.64,552.3094,nRPLC,0,0,0,0,0
361.238_10.65,361.238,nRPLC,0,0,0,0,0
407.2802_10.66,407.2802,nRPLC,Cholic Acid,C24H40O5,NA,HMDB0000619,2
299.2015_10.68,299.2015,nRPLC,C20:6 FA (Retinoic acid),C20H28O2,C15493,HMDB02369,2
405.2645_10.68,405.2645,nRPLC,Dehydrocholic acid(2),C24H38O5,NA,HMDB00502,2
319.2641_10.7,319.2641,nRPLC,0,0,0,0,0
241.2172_10.8,241.2172,nRPLC,C15:0 FA (Pentadecanoic acid),C15H30O2,C16537,HMDB00826,2
287.2226_10.8,287.2226,nRPLC,0,0,0,0,0
452.278_10.81,452.278,nRPLC,LysoPE(16:0),C21H44NO7P,NA,HMDB11473,2
271.2277_10.84,271.2277,nRPLC,"C16:0,OH FA(1) (Hydroxy-hexadecanoic acid)",C16H32O3,NA,HMDB10734,2
612.2607_10.84,612.2607,nRPLC,0,0,0,0,0
439.3427_10.85,439.3427,nRPLC,NA,NA,NA,NA,NA
502.2933_10.86,502.2933,nRPLC,LysoPE(20:3),C25H46NO7P,NA,HMDB11484,2
556.3313_10.91,556.3313,nRPLC,0,0,0,0,0
526.2935_10.94,526.2935,nRPLC,LysoPE(22:5),C27H46NO7P,NA,HMDB11494,2
507.3684_10.94,507.3684,nRPLC,NA,NA,NA,NA,NA
628.3615_10.95,628.3615,nRPLC,0,0,0,0,0
441.3585_10.97,441.3585,nRPLC,0,0,0,0,0
227.2015_10.99,227.2015,nRPLC,C14:0 FA (Myristic acid),C14H28O2,C06424,HMDB00806,1
407.2802_11,407.2802,nRPLC,Cholic Acid,C24H40O5,NA,HMDB0000619,2
506.3248_11.02,506.3248,nRPLC,LysoPE(20:1),C25H50NO7P,NA,HMDB11512,2
389.2698_11.02,389.2698,nRPLC,Ketodeoxycholic acid,C24H38O4,NA,HMDB00328,3
431.3163_11.04,431.3163,nRPLC,"24-Hydroxycalcitriol|3 beta,7 alpha-Dihydroxy-5-cholestenoate|Neochlorogenin|Rockogenin|23S,25,26-Trihydroxyvitamin D3|Neogitogenin|Gitogenin|b-Chlorogenin",C27H44O4,|C17335||||C17003|C08899|,HMDB06228|HMDB12454|HMDB30702|HMDB33769|HMDB60134|||,NA
489.3594_11.06,489.3594,nRPLC,C30H50O5(1),C30H50O5,NA,NA,4
373.2745_11.06,373.2745,nRPLC,3b-Hydroxy-5-cholenoic acid|2-(10-Heptadecenyl)-6-hydroxybenzoic acid|D8'-Merulinic acid C,C24H38O3,||,HMDB00308|HMDB38522|HMDB41453,NA
339.2326_11.07,339.2326,nRPLC,"Plastoquinone 3|1,1'-[1,11-Undecanediylbis(oxy)]bisbenzene|Medrogestone",C23H32O2,||,HMDB33786|HMDB39762|,NA
301.2171_11.1,301.2171,nRPLC,C20:5 FA (Eicosapentaenoic acid),C20H30O2,C06428,HMDB01999,1
313.2383_11.12,313.2383,nRPLC,"C18:0,DC FA (Octadecanedicarboxylic acid)",C18H34O4,NA,HMDB00782,2
265.2171_11.14,265.2171,nRPLC,C17:2 FA (Heptadecadienoic acid),C17H30O2,NA,NA,2
417.3371_11.15,417.3371,nRPLC,0,0,0,0,0
285.2432_11.17,285.2432,nRPLC,Avocadene|12-hydroxyheptadecanoic acid,C17H34O3,|,HMDB31042|HMDB61663,NA
568.3615_11.19,568.3615,nRPLC,0,0,0,0,0
345.2796_11.19,345.2796,nRPLC,"3-Hydroxy-1-phenyl-1-heptadecanone|5-(12-Heptadecenyl)-1,3-benzenediol|5-(2-Heptadecenyl)-1,3-benzenediol|Irisresorcinol",C23H38O2,|C10802||,HMDB35678|HMDB38527|HMDB38531|HMDB38532,NA
213.1497_11.19,213.1497,nRPLC,"C12:1, OH FA (Hydroxy-dodecenoic acid)",C12H22O3,NA,NA,2
377.269_11.2,377.269,nRPLC,MG(20:4)(1),C23H38O4,C13856,HMDB04666,2
271.2277_11.2,271.2277,nRPLC,"C16:0,OH FA (Hydroxy-palmitic acid)",C16H32O3,NA,HMDB10734,2
435.3111_11.23,435.3111,nRPLC,NA,NA,NA,NA,NA
347.2953_11.28,347.2953,nRPLC,0,0,0,0,0
327.2538_11.3,327.2538,nRPLC,MG(16:1),C19H36O4,NA,HMDB11534,2
413.327_11.31,413.327,nRPLC,0,0,0,0,0
327.2903_11.35,327.2903,nRPLC,Polyoxyethylene 40 monostearate|2(R)-hydroxyicosanoic acid|12-hydroxyicosanoic acid|15-hydroxyicosanoic acid|2-hydroxyphytanic acid,C20H40O3,||||,HMDB32477|HMDB61659|HMDB61664|HMDB61665|HMDB61666,NA
379.2851_11.38,379.2851,nRPLC,"MG(0:0/20:3(11Z,14Z,17Z)/0:0)|MG(0:0/20:3(5Z,8Z,11Z)/0:0)|MG(0:0/20:3(8Z,11Z,14Z)/0:0)|MG(20:3(11Z,14Z,17Z)/0:0/0:0)|MG(20:3(5Z,8Z,11Z)/0:0/0:0)|MG(20:3(8Z,11Z,14Z)/0:0/0:0)|Isopersin|2-Hydroxy-4-oxo-5,12-heneicosadien-1-yl acetate|Persin|[12]-Gingerdiol",C23H40O4,|||||||||,HMDB11545|HMDB11546|HMDB11547|HMDB11575|HMDB11576|HMDB11577|HMDB32735|HMDB39403|HMDB41103|,NA
403.285_11.39,403.285,nRPLC,0,0,0,0,0
285.2432_11.4,285.2432,nRPLC,Avocadene|12-hydroxyheptadecanoic acid,C17H34O3,|,HMDB31042|HMDB61663,NA
241.2172_11.41,241.2172,nRPLC,C15:0 FA (Pentadecanoic acid),C15H30O2,C16537,HMDB00826,2
269.2483_11.42,269.2483,nRPLC,C17:0 FA (Heptadecanoic acid),C17H34O2,NA,HMDB02259,2
215.1652_11.44,215.1652,nRPLC,"C12:0,OH FA (Hydroxydodecanoic acid)",C12H24O3,NA,HMDB00387,2
415.3215_11.44,415.3215,nRPLC,Hydroxycholestenoic acid,C27H44O3,NA,HMDB12453,3
449.3257_11.48,449.3257,nRPLC,"Coprocholic acid|3a,7a,12a-Trihydroxy-5b-cholestanoic acid|3alpha,7alpha,12alpha,25-Tetrahydroxy-5beta-cholestane-24-one|28-Norcastasterone",C27H46O5,|C04722||,HMDB00601|HMDB03873|HMDB60137|,NA
437.3268_11.49,437.3268,nRPLC,NA,NA,NA,NA,NA
303.2327_11.53,303.2327,nRPLC,C20:4 FA (Arachidonic acid),C20H32O2,C00219,HMDB01043,1
313.2744_11.53,313.2744,nRPLC,0,0,0,0,0
469.3895_11.56,469.3895,nRPLC,0,0,0,0,0
480.309_11.58,480.309,nRPLC,LysoPE(18:0),C23H48NO7P,NA,HMDB11129,2
498.289_11.59,498.289,nRPLC,Tauroursodeoxycholic acid|Taurodeoxycholic acid,C26H45NO6S,|C05463,HMDB00874|HMDB00896,3
413.3268_11.59,413.3268,nRPLC,0,0,0,0,0
385.3314_11.78,385.3314,nRPLC,MG(20:0),C23H46O4,NA,HMDB11542,2
746.5127_11.79,746.5127,nRPLC,0,0,0,0,0
507.5138_11.82,507.5138,nRPLC,0,0,0,0,0
411.3476_11.83,411.3476,nRPLC,MG(0:0/22:1(13Z)/0:0)|MG(22:1(13Z)/0:0/0:0),C25H48O4,|,HMDB11552|HMDB11582,NA
369.3007_11.84,369.3007,nRPLC,0,0,0,0,0
431.3163_11.88,431.3163,nRPLC,Dihydroxy-cholestenoic acid(2),C27H44O4,NA,NA,3
255.2217_11.97,255.2217,nRPLC,0,0,0,0,0
353.2001_11.99,353.2001,nRPLC,0,0,0,0,0
188.9978_12.06,188.9978,nRPLC,0,0,0,0,0
419.3164_12.08,419.3164,nRPLC,0,0,0,0,0
443.316_12.08,443.316,nRPLC,C28H44O4,C28H44O4,NA,NA,4
515.3734_12.08,515.3734,nRPLC,22-Acetylpriverogenin B,NA,NA,HMDB34645,NA
383.3163_12.11,383.3163,nRPLC,0,0,0,0,0
281.2483_12.27,281.2483,nRPLC,C18:1 FA (Oleic acid),C18H34O2,C00712,HMDB00207,1
785.6517_12.27,785.6517,nRPLC,0,0,0,0,0
445.2544_12.27,445.2544,nRPLC,Oleic acid,NA,NA,NA,NA
343.2655_12.28,343.2655,nRPLC,0,0,0,0,0
369.3008_12.35,369.3008,nRPLC,0,0,0,0,0
397.3319_12.37,397.3319,nRPLC,0,0,0,0,0
399.3266_12.5,399.3266,nRPLC,C27H44O2,C27H44O2,NA,NA,4
293.1791_12.51,293.1791,nRPLC,0,0,0,0,0
331.2641_12.53,331.2641,nRPLC,C22:4 FA (Adrenic acid),C22H36O2,C16527,HMDB02226,2
242.1761_12.57,242.1761,nRPLC,0,0,0,0,0
441.3584_12.63,441.3584,nRPLC,0,0,0,0,0
439.3789_12.65,439.3789,nRPLC,MG(24:1),C27H52O4,NA,HMDB11559,2
517.389_12.75,517.389,nRPLC,Ganoderiol C,C32H54O5,NA,HMDB37781,NA
445.3321_12.79,445.3321,nRPLC,C28H46O4(2),C28H46O4,NA,NA,4
307.2642_12.82,307.2642,nRPLC,C20:2 FA (Eicosadienoic acid),C20H36O2,C16525,HMDB05060,2
457.2356_13.04,457.2356,nRPLC,0,0,0,0,0
459.3477_13.11,459.3477,nRPLC,C29H48O4,C29H48O4,NA,NA,4
327.2538_13.25,327.2538,nRPLC,MG(16:1),C19H36O4,NA,HMDB11534,2
447.3482_13.39,447.3482,nRPLC,NA,NA,NA,NA,NA
337.3111_13.4,337.3111,nRPLC,C22:1 FA (Catelaidic acid),C22H42O2,NA,HMDB02884,2
311.2953_13.5,311.2953,nRPLC,C20:0 FA (Arachidic acid),C20H40O2,C06425,HMDB02212,2
323.2954_13.5,323.2954,nRPLC,0,0,0,0,0
425.3634_13.67,425.3634,nRPLC,0,0,0,0,0
441.2529_13.71,441.2529,nRPLC,0,0,0,0,0
456.9944_13.78,456.9944,nRPLC,0,0,0,0,0
440.9316_13.91,440.9316,nRPLC,0,0,0,0,0
282.9481_15.2,282.9481,nRPLC,0,0,0,0,0
173.0817_13.78,173.0817,nRPLC,0,0,0,0,0
459.2255_13.7,459.2255,nRPLC,0,0,0,0,0
325.3111_13.67,325.3111,nRPLC,0,0,0,0,0
473.3633_13.63,473.3633,nRPLC,C30H50O4,C30H50O4,NA,NA,4
449.3637_13.62,449.3637,nRPLC,C28H50O4,C28H50O4,NA,NA,4
529.2732_13.59,529.2732,nRPLC,0,0,0,0,0
471.3474_13.34,471.3474,nRPLC,C30H48O4,C30H48O4,NA,NA,4
435.3472_13.33,435.3472,nRPLC,C27H48O4,C27H48O4,NA,NA,4
507.5139_13.22,507.5139,nRPLC,0,0,0,0,0
295.2639_13.03,295.2639,nRPLC,C19:1 FA (Nonadecaenoic acid),C19H36O2,C00174,HMDB13622,2
411.3477_12.98,411.3477,nRPLC,MG(0:0/22:1(13Z)/0:0)|MG(22:1(13Z)/0:0/0:0),C25H48O4,|,HMDB11552|HMDB11582,NA
515.3734_12.97,515.3734,nRPLC,22-Acetylpriverogenin B,C32H52O5,NA,HMDB34645,NA
415.3215_12.93,415.3215,nRPLC,Hydroxycholestenoic acid(3),C27H44O3,NA,HMDB12453,3
509.3842_12.84,509.3842,nRPLC,NA,NA,NA,NA,NA
325.184_12.83,325.184,nRPLC,0,0,0,0,0
692.4507_12.77,692.4507,nRPLC,0,0,0,0,0
309.2798_12.71,309.2798,nRPLC,C20:1 FA (Eicosenoic acid),C20H38O2,C16526,HMDB02231,2
269.2484_12.66,269.2484,nRPLC,C17:0 FA (Heptadecanoic acid),C17H34O2,NA,HMDB02259,2
687.5438_12.61,687.5438,nRPLC,0,0,0,0,0
704.4508_12.61,704.4508,nRPLC,Lipids PS(30:1),C36H68NO10P|C36H68NO10P|C36H68NO10P|C36H68NO10P|C43H63NO7,NA,NA,NA
437.4358_12.57,437.4358,nRPLC,0,0,0,0,0
507.5139_12.57,507.5139,nRPLC,0,0,0,0,0
463.4517_12.54,463.4517,nRPLC,0,0,0,0,0
355.3213_12.52,355.3213,nRPLC,0,0,0,0,0
295.2639_12.46,295.2639,nRPLC,C19:1 FA (Nonadecaenoic acid),C19H36O2,C00174,HMDB13622,2
409.3317_12.42,409.3317,nRPLC,MG(22:2),C25H46O4,NA,HMDB11553,2
355.2639_12.4,355.2639,nRPLC,C24:6 FA (Tetracosahexaenoic acid),C24H36O2,NA,HMDB02007,2
297.2797_12.36,297.2797,nRPLC,C19:0 FA(1) (Nonadecanoic acid),C19H38O2,C16535,HMDB00772,2
771.6363_12.27,771.6363,nRPLC,0,0,0,0,0
72.993_12.16,72.993,nRPLC,0,0,0,0,0
469.3893_12.16,469.3893,nRPLC,0,0,0,0,0
329.2485_12.07,329.2485,nRPLC,C22:5 FA (Docosapentaenoic acid)(1),C22H34O2,C16513,HMDB06528,2
465.3581_12.06,465.3581,nRPLC,0,0,0,0,0
305.2482_12,305.2482,nRPLC,C20:3 FA (Eicosatrienoic acid),C20H34O2,C03242,HMDB02925,2
439.3425_11.98,439.3425,nRPLC,NA,NA,NA,NA,NA
317.25_11.96,317.25,nRPLC,0,0,0,0,0
341.3057_11.96,341.3057,nRPLC,0,0,0,0,0
495.2248_11.95,495.2248,nRPLC,0,0,0,0,0
255.2327_11.95,255.2327,nRPLC,C16:0 FA (Palmitic acid),C16H32O2,C00249,HMDB00220,1
441.3002_11.86,441.3002,nRPLC,"(3beta,5alpha,9alpha,22E,24R)-5,9-Epidioxy-3-hydroxyergosta-7,22-dien-6-one",C28H42O4,NA,HMDB32666,NA
329.2485_11.86,329.2485,nRPLC,C22:5 FA (Docosapentaenoic acid)(1),C22H34O2,C16513,HMDB06528,2
515.3734_11.8,515.3734,nRPLC,22-Acetylpriverogenin B,NA,NA,HMDB34645,NA
295.264_11.75,295.264,nRPLC,C19:1 FA (Nonadecaenoic acid),C19H36O2,C00174,HMDB13622,2
636.3875_11.73,636.3875,nRPLC,0,0,0,0,0
383.353_11.71,383.353,nRPLC,0,0,0,0,0
443.1945_11.67,443.1945,nRPLC,0,0,0,0,0
425.2219_11.66,425.2219,nRPLC,0,0,0,0,0
451.3427_11.64,451.3427,nRPLC,NA,NA,NA,NA,NA
508.3403_11.62,508.3403,nRPLC,LysoPE(20:0),C25H52NO7P,NA,HMDB11481,2
417.3012_11.61,417.3012,nRPLC,C26H42O4,C26H42O4,NA,NA,4
393.3009_11.56,393.3009,nRPLC,NA,NA,NA,NA,NA
783.6358_11.56,783.6358,nRPLC,0,0,0,0,0
552.9908_11.55,552.9908,nRPLC,0,0,0,0,0
279.2327_11.55,279.2327,nRPLC,C18:2 FA (Linoleic acid),C18H32O2,C01595,HMDB00673,2
311.2588_11.53,311.2588,nRPLC,0,0,0,0,0
327.2328_11.53,327.2328,nRPLC,C22:6 FA (Docosahexaenoic acid),C22H32O2,C06429,HMDB02183,2
339.2901_11.52,339.2901,nRPLC,0,0,0,0,0
409.236_11.52,409.236,nRPLC,NA,NA,NA,NA,NA
369.3008_11.48,369.3008,nRPLC,0,0,0,0,0
341.3059_11.47,341.3059,nRPLC,0,0,0,0,0
505.3526_11.38,505.3526,nRPLC,Theasapogenol A|R1-Barrigenol,C30H50O6,|,HMDB34519|,NA
441.3583_11.35,441.3583,nRPLC,0,0,0,0,0
413.2684_11.35,413.2684,nRPLC,0,0,0,0,0
447.3113_11.33,447.3113,nRPLC,Porrigenin A|Asperagenin|Porrigenin A,C27H44O5,||,HMDB32783|HMDB34293|,NA
507.3684_11.3,507.3684,nRPLC,NA,NA,NA,NA,NA
171.1026_11.26,171.1026,nRPLC,"Tetrahydrofurfuryl butyrate|cis-3-Hexenyl lactate|3-Methylbutyl 3-oxobutanoate|Butyl levulinate|Butyl 3-hydroxy-2-methylidenebutanoate|2-Methylpropyl 3-hydroxy-2-methylidenebutanoate|5-Pentyl-1,4-dioxan-2-one|6-Pentyl-1,4-dioxan-2-one|4-Hydroperoxy-2-nonenal",C9H16O3,||||||||,HMDB36188|HMDB36213|HMDB36396|HMDB40165|HMDB40202|HMDB40203|HMDB59936|HMDB59937|HMDB60287,NA
313.2746_11.24,313.2746,nRPLC,0,0,0,0,0
479.3369_11.23,479.3369,nRPLC,Brassinolide|24-Epibrassinolide,C28H48O6,C11049|,HMDB34081|HMDB41130,NA
355.2852_11.23,355.2852,nRPLC,MG(18:1),C21H40O4,NA,HMDB11536,2
399.3123_11.23,399.3123,nRPLC,0,0,0,0,0
187.1339_11.22,187.1339,nRPLC,0,0,0,0,0
199.1339_11.22,199.1339,nRPLC,0,0,0,0,0
409.3318_11.21,409.3318,nRPLC,MG(22:2),C25H46O4,NA,HMDB11553,2
253.2172_11.21,253.2172,nRPLC,C16:1 FA (Palmitoleic acid),C16H30O2,C08362,HMDB03229,2
367.2851_11.2,367.2851,nRPLC,0,0,0,0,0
459.311_11.2,459.311,nRPLC,"(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one|Polyporusterone E|Polyporusterone D|Polyporusterone G|(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one",NA,||||,HMDB32690|HMDB38498|HMDB38500|HMDB38501|,NA
463.3425_11.19,463.3425,nRPLC,NA,NA,NA,NA,NA
485.3257_11.19,485.3257,nRPLC,0,NA,0,0,NA
323.2589_11.15,323.2589,nRPLC,"C20:2,OH FA (Hydroxy-eicosadienoic acid)",C20H36O3,NA,NA,2
355.3214_11.11,355.3214,nRPLC,0,0,0,0,0
436.2829_11.1,436.2829,nRPLC,LysoPE(P-16:0),C21H44NO6P,NA,HMDB11152,2
277.217_11.1,277.217,nRPLC,C18:3 FA (Linolenic acid),C18H30O2,C06427,HMDB01388,2
353.2696_11.07,353.2696,nRPLC,"MG(0:0/18:2(9Z,12Z)/0:0)|MG(18:2(9Z,12Z)/0:0/0:0)",NA,|,HMDB11538|HMDB11568,NA
377.2694_11.02,377.2694,nRPLC,MG(20:4)(1),C23H38O4,C13856,HMDB04666,2
478.2934_10.99,478.2934,nRPLC,LysoPE(18:1),C23H46NO7P,NA,HMDB11129,2
461.3269_10.99,461.3269,nRPLC,NA,NA,NA,NA,NA
369.3008_10.97,369.3008,nRPLC,0,0,0,0,0
321.2433_10.93,321.2433,nRPLC,"C20:3,OH FA (Hydroxy-eicosatrienoic acid)",C20H34O3,NA,HMDB05045,2
477.3216_10.93,477.3216,nRPLC,Dolicholide|Polyporusterone A,C28H46O6,|,HMDB34086|HMDB38495,NA
283.2281_10.93,283.2281,nRPLC,0,0,0,0,0
319.2641_10.9,319.2641,nRPLC,0,0,0,0,0
387.2526_10.9,387.2526,nRPLC,Cavipetin C,C24H36O4,NA,HMDB30366,NA
345.2435_10.88,345.2435,nRPLC,"Methyl-[10]-shogaol|Ginkgoic acid|Siderol|ent-17-Acetoxy-16b-kauran-19-al|Volemolide|(R)-3,4-Dihydro-8-hydroxy-3-tridecyl-1H-2-benzopyran-1-one",C22H34O3,|C10794||||,HMDB31465|HMDB33897|HMDB34944|HMDB36722|HMDB41001|HMDB41302,NA
341.3059_10.88,341.3059,nRPLC,0,0,0,0,0
437.3271_10.87,437.3271,nRPLC,C26H46O5,C26H46O5,NA,NA,4
459.3105_10.86,459.3105,nRPLC,"(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one|Polyporusterone E|Polyporusterone D|Polyporusterone G|(3beta,5alpha,9alpha,14alpha,22E,24R)-3,5,9,14-Tetrahydroxyergosta-7,22-dien-6-one",NA,||||,HMDB32690|HMDB38498|HMDB38500|HMDB38501|,NA
211.1339_10.85,211.1339,nRPLC,"C12:2,OH FA (Hydro-dodecadienoic acid)",C12H20O3,NA,NA,2
257.2122_10.85,257.2122,nRPLC,"C15:0,OH FA (Hydroxy-pentadecanoic acid)",C15H30O3,NA,NA,2
628.3612_10.84,628.3612,nRPLC,0,0,0,0,0
526.2936_10.82,526.2936,nRPLC,LysoPE(22:5),C27H46NO7P,NA,HMDB11494,2
407.2801_10.81,407.2801,nRPLC,Cholic Acid,C24H40O5,NA,HMDB0000619,2
351.2538_10.81,351.2538,nRPLC,"MG(0:0/18:3(6Z,9Z,12Z)/0:0)|MG(0:0/18:3(9Z,12Z,15Z)/0:0)|MG(18:3(6Z,9Z,12Z)/0:0/0:0)|MG(18:3(9Z,12Z,15Z)/0:0/0:0)|[10]-Gingerdiol|1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene",NA,|||||,HMDB11539|HMDB11540|HMDB11569|HMDB11570||,NA
251.2015_10.8,251.2015,nRPLC,C16:2 FA (Hexadecadienoic acid),C16H28O2,NA,HMDB00477,2
311.2591_10.8,311.2591,nRPLC,0,0,0,0,0
239.2016_10.78,239.2016,nRPLC,C15:1 FA (Pentadecenoic acid),C15H28O2,NA,HMDB29765,2
201.1132_10.76,201.1132,nRPLC,0,0,0,0,0
275.2015_10.76,275.2015,nRPLC,C18:4 FA (Octadecatetraenoic acid),C18H28O2,C16300,HMDB06547,2
375.2537_10.74,375.2537,nRPLC,MG(20:5),C23H36O4,NA,HMDB11550,2
363.2537_10.68,363.2537,nRPLC,"C22:4,2OH FA  (Dihydro-docosatetraenoic acid)",C22H36O4,NA,NA,2
